Name,Platform,Year_of_Release,Genre,Publisher,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count
Tom Clancys Splinter Cell: Conviction,PC,2010.0,Action,Ubisoft,0.11,8.3,20.0,5.2,675.0
One Piece: Burning Blood,PSV,2016.0,Fighting,Namco Bandai Games,0.11,6.2,4.0,7.8,11.0
Pinball Hall of Fame: The Williams Collection,3DS,2011.0,Misc,Crave Entertainment,0.11,6.7,5.0,7.3,8.0
FlatOut: Ultimate Carnage,X360,2007.0,Racing,Empire Interactive,0.11,8.0,44.0,8.8,66.0
Operation Abyss: New Tokyo Legacy,PSV,2014.0,Role-Playing,Nippon Ichi Software,0.11,6.6,25.0,7.4,25.0
Digimon Digital Card Battle,PS,1999.0,Strategy,Namco Bandai Games,0.11,5.1,5.0,9.0,44.0
Harvey Birdman: Attorney at Law,PSP,2008.0,Adventure,Capcom,0.11,6.2,19.0,8.2,9.0
Stronghold Kingdoms,PC,2011.0,Strategy,DTP Entertainment,0.11,7.5,4.0,4.9,89.0
Aquapazza: Aquaplus Dream Match,PS3,2012.0,Fighting,Aqua Plus,0.11,7.5,13.0,7.8,20.0
Lucha Libre AAA: Heroes del Ring,PS3,2010.0,Fighting,Konami Digital Entertainment,0.11,5.4,6.0,7.4,11.0
Dead to Rights II,X,2005.0,Shooter,Electronic Arts,0.11,5.4,35.0,7.4,5.0
Pac-Man and the Ghostly Adventures 2,X360,2014.0,Adventure,Namco Bandai Games,0.11,6.0,7.0,6.5,10.0
Trauma Center: Under the Knife 2,DS,2008.0,Simulation,Atlus,0.11,7.9,29.0,8.5,11.0
SimCity 2000,GBA,2003.0,Simulation,Zoo Digital Publishing,0.11,6.2,9.0,7.8,11.0
Rocky Balboa,PSP,2007.0,Sports,Ubisoft,0.1,5.8,17.0,6.6,11.0
X-Men: The Official Game,DS,2006.0,Action,Activision,0.1,5.0,17.0,7.8,6.0
"Sakura Wars: So Long, My Love",Wii,2010.0,Role-Playing,Ackkstudios,0.1,7.5,30.0,7.3,31.0
Pro Evolution Soccer 2014,PC,2013.0,Action,Konami Digital Entertainment,0.1,7.4,9.0,4.4,241.0
Gravity Games Bike: Street Vert Dirt,PS2,2002.0,Sports,Midway Games,0.1,2.4,12.0,4.1,27.0
Top Spin,PS2,2005.0,Sports,Take-Two Interactive,0.1,6.7,28.0,7.8,12.0
Family Feud: 2012 Edition,X360,2011.0,Misc,Ubisoft,0.1,4.7,4.0,5.3,6.0
UFC: Tapout 2,X,2003.0,Fighting,Capcom,0.1,6.6,14.0,7.3,4.0
Sacred 3,PS3,2014.0,Role-Playing,Deep Silver,0.1,5.6,13.0,3.4,46.0
The Book of Unwritten Tales,PC,2009.0,Adventure,HMH Interactive,0.1,8.2,32.0,8.2,144.0
The Godfather: Mob Wars,PSP,2006.0,Action,Electronic Arts,0.1,5.9,34.0,7.9,16.0
Vexx,X,2003.0,Platform,Acclaim Entertainment,0.1,7.0,21.0,8.5,10.0
F1 Career Challenge,PS2,2003.0,Racing,Electronic Arts,0.1,7.0,15.0,7.7,15.0
Patapon 2,PSP,2008.0,Misc,Sony Computer Entertainment,0.1,8.1,49.0,8.3,62.0
Pariah,X,2005.0,Action,Hip Interactive,0.1,7.0,52.0,7.4,19.0
Metal Slug 3,X,2004.0,Shooter,Ignition Entertainment,0.1,7.6,56.0,5.1,15.0
Winning Eleven: Pro Evolution Soccer 2007,X360,2006.0,Sports,Konami Digital Entertainment,0.1,7.9,22.0,6.5,33.0
Banjo-Pilot,GBA,2005.0,Racing,THQ,0.1,6.8,22.0,5.9,9.0
The First Templar,X360,2011.0,Action,Kalypso Media,0.1,5.2,21.0,6.3,26.0
Gallop Racer 2006,PS2,2005.0,Sports,Tecmo Koei,0.1,6.9,15.0,8.3,8.0
Terraria,PSV,2013.0,Action,Screenlife,0.1,8.5,17.0,7.8,112.0
Frogger: Ancient Shadow,PS2,2005.0,Platform,Konami Digital Entertainment,0.1,5.4,17.0,4.0,5.0
Princess Debut,DS,2008.0,Misc,Cave,0.1,7.1,6.0,7.4,7.0
Metal Arms: Glitch in the System,GC,2003.0,Shooter,Vivendi Games,0.1,8.3,30.0,8.9,20.0
Tom Clancys Splinter Cell: Chaos Theory,GC,2005.0,Action,Ubisoft,0.1,8.1,28.0,8.5,16.0
Escape From Monkey Island,PS2,2001.0,Adventure,LucasArts,0.1,8.4,21.0,8.3,12.0
The Lord of the Rings: Conquest,DS,2009.0,Action,Electronic Arts,0.1,6.1,9.0,7.8,6.0
Gretzky NHL,PSP,2005.0,Sports,Sony Computer Entertainment,0.1,6.1,23.0,7.4,10.0
Dropship: United Peace Force,PS2,2002.0,Simulation,Sony Computer Entertainment,0.1,7.8,17.0,8.6,10.0
Medieval II: Total War,PC,2006.0,Strategy,Sega,0.1,8.8,39.0,8.9,654.0
Road Rash: Jailbreak,GBA,2003.0,Racing,Zoo Digital Publishing,0.1,7.8,15.0,9.0,24.0
Thrillville: Off the Rails,PSP,2007.0,Strategy,LucasArts,0.1,7.2,7.0,0.6,24.0
Cloudy With a Chance of Meatballs,PS3,2009.0,Platform,Ubisoft,0.1,6.6,9.0,6.0,5.0
Syberia,X,2003.0,Action,Microids,0.1,7.2,17.0,7.0,5.0
G1 Jockey 3,PS2,2002.0,Sports,THQ,0.1,7.1,12.0,9.0,10.0
Exit DS,DS,2008.0,Puzzle,Square Enix,0.1,6.4,25.0,6.7,6.0
Blades of Time,X360,2012.0,Action,Konami Digital Entertainment,0.1,5.2,23.0,6.5,30.0
Riviera: The Promised Land,GBA,2004.0,Role-Playing,Sting,0.1,7.6,26.0,8.8,22.0
Yggdra Union: Well Never Fight Alone,PSP,2008.0,Role-Playing,Sting,0.1,7.3,17.0,7.9,18.0
Bujingai: The Forsaken City,PS2,2003.0,Fighting,505 Games,0.1,7.2,28.0,7.5,14.0
Universe at War: Earth Assault,X360,2008.0,Action,Sega,0.1,6.6,44.0,8.3,57.0
Death By Degrees,PS2,2005.0,Action,Sony Computer Entertainment,0.1,5.1,45.0,6.2,24.0
JU-ON: The Grudge,Wii,2009.0,Action,Rising Star Games,0.1,3.9,32.0,5.6,34.0
Resident Evil 6,PS4,2016.0,Shooter,Capcom,0.1,6.0,19.0,6.7,100.0
NASCAR The Game: Inside Line,X360,2012.0,Racing,Activision,0.1,7.2,7.0,3.4,27.0
Colin McRae Rally 04,X,2004.0,Racing,Codemasters,0.1,8.4,33.0,8.1,19.0
FIFA Street,X,2005.0,Sports,Electronic Arts,0.1,6.0,21.0,8.0,9.0
Terraria,3DS,2016.0,Action,505 Games,0.1,7.1,6.0,7.1,21.0
Hot Wheels: Stunt Track Challenge,X,2004.0,Racing,THQ,0.1,6.3,11.0,6.2,5.0
Blitz: The League II,X360,2008.0,Sports,Midway Games,0.1,6.8,34.0,7.2,13.0
Miami Law,DS,2009.0,Adventure,Konami Digital Entertainment,0.1,5.6,14.0,8.8,4.0
The Whispered World,PC,2009.0,Adventure,Deep Silver,0.1,7.0,41.0,7.6,77.0
Capcom vs. SNK 2 EO,X,2003.0,Fighting,Capcom,0.1,8.0,26.0,8.7,13.0
Hunter: The Reckoning,GC,2002.0,Action,Virgin Interactive,0.1,7.0,13.0,7.6,7.0
Baten Kaitos Origins,GC,2006.0,Role-Playing,Unknown,0.1,7.5,21.0,8.9,23.0
E\xc2\xb7O\xc2\xb7E: Eve of Extinction,PS2,2002.0,Fighting,Eidos Interactive,0.1,5.7,28.0,7.2,6.0
Surfs Up,X360,2007.0,Sports,Ubisoft,0.1,6.1,15.0,6.1,9.0
NHL 2004,GC,2003.0,Sports,Electronic Arts,0.1,8.5,18.0,8.4,7.0
Shovel Knight,WiiU,2015.0,Platform,Yacht Club Games,0.1,8.8,24.0,8.3,280.0
X-Men: The Official Game,X,2006.0,Action,Activision,0.1,5.3,38.0,8.1,7.0
RLH: Run Like Hell,PS2,2002.0,Shooter,Virgin Interactive,0.1,5.8,27.0,8.2,9.0
The Ant Bully,PS2,2006.0,Platform,Midway Games,0.1,5.2,19.0,4.2,6.0
Conflict: Global Terror,X,2005.0,Shooter,SCi,0.1,6.2,24.0,7.9,8.0
Scribblenauts Unmasked: A DC Comics Adventure,WiiU,2013.0,Puzzle,Warner Bros. Interactive Entertainment,0.1,7.1,17.0,6.3,39.0
Agatha Christie: The ABC Murders,DS,2009.0,Adventure,JoWood Productions,0.1,5.3,11.0,6.5,4.0
Monster Rancher EVO,PS2,2005.0,Role-Playing,Tecmo Koei,0.1,5.8,16.0,6.8,8.0
Steins;Gate,PSV,2013.0,Adventure,PQube,0.1,8.3,16.0,9.2,87.0
Help Wanted: 50 Wacky Jobs,Wii,2008.0,Simulation,Hudson Soft,0.1,6.5,12.0,7.0,5.0
Beach Spikers: Virtua Beach Volleyball,GC,2002.0,Sports,Sega,0.1,7.6,31.0,8.2,10.0
Draglade,DS,2007.0,Fighting,505 Games,0.1,7.1,23.0,7.5,4.0
Scribblenauts Unmasked: A DC Comics Adventure,3DS,2013.0,Puzzle,Warner Bros. Interactive Entertainment,0.1,6.8,7.0,6.2,20.0
Jade Cocoon 2,PS2,2001.0,Role-Playing,Ubisoft,0.1,7.6,16.0,7.8,22.0
Van Helsing,GBA,2004.0,Action,Activision,0.1,3.3,11.0,6.3,6.0
Bee Movie Game,PS2,2007.0,Action,Activision,0.1,6.5,11.0,7.5,4.0
Harry Potter and the Deathly Hallows - Part 1,PC,2010.0,Action,Electronic Arts,0.1,3.7,5.0,4.1,33.0
Kelly Slaters Pro Surfer,X,2002.0,Sports,Activision,0.1,8.0,15.0,8.0,5.0
Beaterator,PSP,2009.0,Misc,Take-Two Interactive,0.1,8.0,44.0,7.8,13.0
NFL Tour,X360,2008.0,Sports,Electronic Arts,0.1,4.9,35.0,3.1,45.0
Sudoku Mania,DS,2006.0,Puzzle,Zoo Digital Publishing,0.1,2.5,4.0,3.5,4.0
Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,PS2,2005.0,Platform,Global Star,0.1,4.9,9.0,8.0,11.0
The Bards Tale,X,2004.0,Role-Playing,Ubisoft,0.1,7.5,50.0,8.8,4.0
Alien Hominid,PS2,2004.0,Shooter,Zoo Digital Publishing,0.1,7.8,47.0,8.3,13.0
Pac-Man and the Ghostly Adventures 2,PS3,2014.0,Adventure,Namco Bandai Games,0.1,5.9,11.0,6.3,4.0
Myst,DS,2007.0,Adventure,Midway Games,0.1,4.3,25.0,3.5,6.0
naild,X360,2010.0,Racing,Deep Silver,0.1,6.4,49.0,7.1,16.0
Tom Clancys Splinter Cell,GBA,2003.0,Action,Ubisoft,0.1,7.7,21.0,8.6,8.0
Bullet Witch,X360,2006.0,Shooter,Atari,0.1,5.5,59.0,6.1,41.0
Spider-Man: Web of Shadows,DS,2008.0,Action,Activision,0.1,7.7,12.0,7.5,14.0
Rolling Stone: Drum King,Wii,2009.0,Misc,505 Games,0.1,3.2,4.0,1.8,4.0
NBA Ballers: Rebound,PSP,2006.0,Sports,Midway Games,0.1,6.9,17.0,7.7,7.0
Kings Field: The Ancient City,PS2,2001.0,Role-Playing,Metro 3D,0.1,6.0,14.0,8.5,14.0
Silent Scope Complete,X,2004.0,Shooter,Konami Digital Entertainment,0.1,6.9,25.0,7.4,5.0
Leisure Suit Larry: Box Office Bust,PS3,2009.0,Adventure,Codemasters,0.1,1.7,11.0,1.7,37.0
Indigo Prophecy,X,2005.0,Adventure,Atari,0.1,8.4,51.0,7.7,39.0
Sneakers,X,2002.0,Puzzle,Microsoft Game Studios,0.1,2.8,13.0,4.6,8.0
X-Men: Destiny,Wii,2011.0,Action,Activision,0.1,3.6,10.0,4.5,15.0
NHL 2K6,X360,2005.0,Sports,Take-Two Interactive,0.1,7.5,37.0,6.1,24.0
Contact,DS,2006.0,Role-Playing,Rising Star Games,0.1,7.3,36.0,8.2,35.0
College Hoops 2K6,X,2005.0,Sports,Take-Two Interactive,0.1,8.2,17.0,9.2,6.0
Pokemon Rumble World,3DS,2015.0,Action,Nintendo,0.1,5.8,16.0,6.3,70.0
Harry Potter and the Deathly Hallows - Part 2,PC,2011.0,Action,Electronic Arts,0.1,4.3,12.0,5.1,57.0
Predator: Concrete Jungle,X,2005.0,Action,Vivendi Games,0.1,4.6,17.0,8.0,10.0
The Crew: Wild Run,PS4,2015.0,Action,Ubisoft,0.1,7.3,13.0,6.8,50.0
Opoona,Wii,2007.0,Role-Playing,Tecmo Koei,0.1,6.5,33.0,7.7,14.0
Universal Studios Theme Parks Adventure,GC,2001.0,Misc,Kemco,0.1,3.9,11.0,2.9,11.0
Rocky: Legends,X,2004.0,Action,Ubisoft,0.1,6.7,21.0,5.2,6.0
Prinny: Can I Really Be the Hero?,PSP,2008.0,Platform,Tecmo Koei,0.1,7.2,45.0,7.0,41.0
Star Trek: Shattered Universe,PS2,2004.0,Simulation,Global Star,0.1,4.2,19.0,8.3,18.0
Phantom Brave: The Hermuda Triangle,PSP,2010.0,Role-Playing,Nippon Ichi Software,0.1,6.5,16.0,7.3,11.0
Ultra Street Fighter IV,PS4,2015.0,Fighting,Capcom,0.1,7.1,28.0,5.9,94.0
Dragon Ball: Evolution,PSP,2009.0,Fighting,Namco Bandai Games,0.1,2.8,16.0,0.9,51.0
Natural Doctrine,PS4,2014.0,Role-Playing,Nippon Ichi Software,0.1,5.3,31.0,6.0,79.0
Disgaea Infinite,PSP,2010.0,Adventure,Nippon Ichi Software,0.1,6.4,15.0,4.4,40.0
NeverDead,X360,2012.0,Shooter,Konami Digital Entertainment,0.1,5.2,46.0,5.5,65.0
Thor: God of Thunder,3DS,2011.0,Action,Sega,0.1,5.5,10.0,4.2,5.0
Blades of Time,PS3,2012.0,Action,Konami Digital Entertainment,0.1,5.3,19.0,7.2,22.0
MotoGP 07,PS2,2007.0,Racing,Capcom,0.1,6.2,26.0,9.1,7.0
Cubic Ninja,3DS,2011.0,Platform,Ubisoft,0.1,5.1,15.0,5.9,14.0
F1 2014,PC,2014.0,Racing,Codemasters,0.1,6.1,20.0,4.8,65.0
Arslan: The Warriors of Legend,PS4,2015.0,Action,Tecmo Koei,0.1,6.9,43.0,6.6,23.0
Harvest Moon: Frantic Farming,DS,2009.0,Puzzle,Rising Star Games,0.1,7.2,7.0,6.8,6.0
Blue Dragon: Awakened Shadow,DS,2009.0,Role-Playing,Namco Bandai Games,0.1,6.3,27.0,6.6,10.0
Shining Force EXA,PS2,2007.0,Role-Playing,Sega,0.1,6.4,24.0,7.3,17.0
Digimon World DS,DS,2006.0,Role-Playing,Namco Bandai Games,0.1,7.1,8.0,7.6,27.0
MySims SkyHeroes,X360,2010.0,Action,Electronic Arts,0.1,5.6,15.0,5.5,4.0
Guilty Gear Isuka,PS2,2004.0,Fighting,505 Games,0.1,7.3,39.0,7.5,13.0
Tornado Outbreak,Wii,2009.0,Action,Konami Digital Entertainment,0.1,7.1,7.0,8.2,5.0
MotoGP 2,X,2003.0,Racing,THQ,0.1,8.7,23.0,8.5,14.0
Shadow of Destiny,PSP,2009.0,Adventure,Konami Digital Entertainment,0.1,5.4,6.0,8.2,5.0
Heatseeker,Wii,2007.0,Action,Codemasters,0.1,6.2,25.0,6.2,32.0
Ar tonelico: Melody of Elemia,PS2,2006.0,Role-Playing,505 Games,0.1,7.1,30.0,7.7,43.0
Castlevania Double Pack,GBA,2006.0,Platform,Konami Digital Entertainment,0.1,8.6,4.0,8.4,12.0
Steel Battalion,X,2002.0,Simulation,Microsoft Game Studios,0.1,8.3,20.0,8.5,20.0
Cartoon Network: Punch Time Explosion,3DS,2011.0,Fighting,Deep Silver,0.1,5.8,16.0,5.7,29.0
Power Stone Collection,PSP,2006.0,Action,Capcom,0.1,7.4,34.0,6.8,6.0
"Blast Works: Build, Trade, Destroy",Wii,2008.0,Shooter,Eidos Interactive,0.1,7.8,30.0,7.7,17.0
SNK vs. Capcom Card Fighters DS,DS,2006.0,Strategy,Ignition Entertainment,0.1,4.8,19.0,5.3,7.0
Darkest of Days,X360,2009.0,Shooter,Phantom EFX,0.1,4.4,25.0,4.8,76.0
Minority Report: Everybody Runs,X,2002.0,Action,Activision,0.1,5.4,18.0,5.0,4.0
NASCAR,PSP,2006.0,Racing,Electronic Arts,0.1,6.6,13.0,5.3,6.0
Rio,X360,2011.0,Misc,THQ,0.09,6.0,16.0,7.0,7.0
Valentino Rossi: The Game,PS4,2016.0,Racing,Namco Bandai Games,0.09,7.5,19.0,8.0,50.0
Playboy: The Mansion,X,2005.0,Simulation,Ubisoft,0.09,6.1,43.0,4.1,9.0
Disney's Aladdin in Nasiras Revenge,PS,2000.0,Action,Sony Computer Entertainment,0.09,6.1,11.0,8.3,7.0
Barnyard,PS2,2006.0,Action,THQ,0.09,6.2,13.0,8.7,10.0
Ultimate Marvel vs. Capcom 3,PS3,2011.0,Fighting,Capcom,0.09,8.0,36.0,6.3,116.0
Touch Detective,DS,2006.0,Adventure,505 Games,0.09,6.0,25.0,6.8,6.0
MindJack,X360,2011.0,Shooter,Square Enix,0.09,4.3,42.0,1.2,116.0
Pac-Man World 3,GC,2005.0,Platform,Namco Bandai Games,0.09,6.6,17.0,7.3,10.0
Code Lyoko: Quest for Infinity,Wii,2007.0,Action,Game Factory,0.09,5.8,15.0,8.5,8.0
Mega Man Legacy Collection,PS4,2016.0,Platform,Capcom,0.09,7.7,22.0,6.1,57.0
Rocky,GC,2002.0,Fighting,Rage Software,0.09,7.4,17.0,7.3,4.0
Glory Days 2,DS,2007.0,Strategy,Ghostlight,0.09,7.3,28.0,7.3,6.0
Brain Age: Concentration Training,3DS,2012.0,Puzzle,Nintendo,0.09,7.1,11.0,7.9,17.0
Crash N Burn,X,2004.0,Racing,Eidos Interactive,0.09,6.5,25.0,6.4,7.0
Hakuoki: Demon of the Fleeting Blossom,PSP,2009.0,Adventure,Idea Factory,0.09,7.9,4.0,8.3,31.0
Speed Kings,PS2,2003.0,Racing,Acclaim Entertainment,0.09,6.1,13.0,7.8,6.0
Dungeons,PC,2011.0,Strategy,Kalypso Media,0.09,6.5,35.0,4.6,106.0
Little League World Series Baseball 2008,Wii,2008.0,Sports,Activision,0.09,7.0,8.0,8.0,6.0
Winter Stars,X360,2011.0,Sports,Deep Silver,0.09,4.6,9.0,6.5,4.0
Bladestorm: The Hundred Years War,X360,2007.0,Action,Tecmo Koei,0.09,6.3,26.0,6.8,16.0
Burnout Paradise: The Ultimate Box,PC,2009.0,Racing,Electronic Arts,0.09,8.7,26.0,7.5,438.0
Age of Empires II: The Age of Kings,PC,1999.0,Strategy,Microsoft Game Studios,0.09,9.2,21.0,9.0,813.0
Forever Kingdom,PS2,2001.0,Role-Playing,From Software,0.09,6.4,13.0,7.8,6.0
Altered Beast: Guardian of the Realms,GBA,2002.0,Action,THQ,0.09,6.3,13.0,4.8,4.0
Halo 2,PC,2007.0,Shooter,Microsoft Game Studios,0.09,7.2,32.0,5.5,217.0
Medal of Honor: Vanguard,Wii,2007.0,Shooter,Electronic Arts,0.09,5.6,29.0,7.0,24.0
Family Party: 30 Great Games,Wii,2008.0,Misc,D3Publisher,0.09,4.2,10.0,1.0,7.0
Raven Squad: Operation Hidden Dagger,X360,2009.0,Shooter,Evolved Games,0.09,3.8,22.0,3.5,37.0
The Legend of Heroes: A Tear of Vermillion,PSP,2005.0,Role-Playing,Namco Bandai Games,0.09,6.8,24.0,7.7,26.0
Shining Tears,PS2,2004.0,Role-Playing,Sega,0.09,6.1,14.0,6.5,11.0
MotoGP,X,2002.0,Racing,THQ,0.09,8.4,18.0,8.4,16.0
Scaler,PS2,2004.0,Platform,Take-Two Interactive,0.09,7.0,20.0,8.6,18.0
Gradius V,PS2,2004.0,Shooter,Konami Digital Entertainment,0.09,8.2,46.0,8.5,13.0
Zero Escape: Zero Time Dilemma,3DS,2016.0,Adventure,Aksys Games,0.09,8.1,19.0,8.4,73.0
Arcania: Gothic 4,X360,2010.0,Role-Playing,JoWood Productions,0.09,6.4,21.0,5.2,52.0
Psychonauts,PS2,2005.0,Platform,Majesco Entertainment,0.09,8.6,33.0,8.7,61.0
Rocket League,PC,2016.0,Sports,505 Games,0.09,8.6,20.0,8.2,600.0
Digimon Rumble Arena 2,PS2,2004.0,Fighting,Atari,0.09,6.3,9.0,7.3,23.0
Wolfenstein: The Old Blood,PC,2015.0,Action,Bethesda Softworks,0.09,7.6,30.0,7.6,343.0
Ribbit King,PS2,2003.0,Sports,Atari,0.09,5.8,10.0,6.5,4.0
Alien Hominid,GC,2004.0,Shooter,O3 Entertainment,0.09,7.8,28.0,8.5,15.0
Rygar: The Battle of Argus,Wii,2008.0,Action,Rising Star Games,0.09,5.2,29.0,7.0,4.0
Ninja Gaiden Black,X,2005.0,Action,Microsoft Game Studios,0.09,9.4,32.0,8.7,121.0
Trivial Pursuit unhinged,X,2004.0,Misc,Atari,0.09,5.8,10.0,8.0,4.0
NCAA March Madness 08,PS3,2007.0,Sports,Electronic Arts,0.09,6.7,15.0,3.8,4.0
InuYasha: Secret of the Divine Jewel,DS,2007.0,Role-Playing,Namco Bandai Games,0.09,4.6,13.0,7.6,17.0
Bloody Roar 4,PS2,2003.0,Fighting,Konami Digital Entertainment,0.09,5.9,25.0,8.6,43.0
Atari Classics Evolved,PSP,2007.0,Misc,Atari,0.09,6.4,17.0,6.0,4.0
I-Ninja,GC,2003.0,Platform,Namco Bandai Games,0.09,7.7,18.0,7.6,9.0
Invizimals: The Alliance,PSV,2013.0,Action,Sony Computer Entertainment,0.09,6.9,16.0,6.8,10.0
Ultimate Mortal Kombat,DS,2007.0,Fighting,Midway Games,0.09,7.3,26.0,8.6,22.0
Army Corps of Hell,PSV,2011.0,Action,Square Enix,0.09,5.7,43.0,6.6,28.0
Wild ARMs: Alter Code F,PS2,2003.0,Role-Playing,Sony Computer Entertainment,0.09,7.3,25.0,8.3,27.0
Shrek SuperSlam,X,2005.0,Action,Activision,0.09,7.1,20.0,9.3,4.0
Total Overdose: A Gunslingers Tale in Mexico,PS2,2005.0,Shooter,Eidos Interactive,0.09,7.1,36.0,9.0,25.0
Metal Slug X,PS,2001.0,Shooter,Virgin Interactive,0.09,8.5,9.0,8.8,33.0
Romance of the Three Kingdoms X,PS2,2005.0,Strategy,Tecmo Koei,0.09,7.1,13.0,8.5,10.0
GripShift,PSP,2005.0,Racing,Ubisoft,0.09,7.0,37.0,8.7,22.0
Fighting Fantasy: The Warlock of Firetop Mountain,DS,2009.0,Role-Playing,Aspyr,0.09,4.5,10.0,8.1,31.0
Beowulf: The Game,PSP,2007.0,Action,Ubisoft,0.09,4.4,4.0,5.4,7.0
Skies of Arcadia,DC,2000.0,Role-Playing,Sega,0.09,9.3,21.0,9.4,99.0
NASCAR: Dirt to Daytona,GC,2002.0,Racing,Infogrames,0.09,8.5,8.0,7.3,7.0
Road Trip,PS2,2002.0,Racing,Play It,0.09,8.0,4.0,9.0,41.0
Digimon All-Star Rumble,PS3,2014.0,Fighting,Namco Bandai Games,0.09,4.9,12.0,5.8,33.0
Jimmie Johnsons Anything With an Engine,X360,2011.0,Racing,Konami Digital Entertainment,0.09,6.5,5.0,8.8,8.0
echochrome,PSP,2008.0,Puzzle,Sony Computer Entertainment,0.09,7.9,28.0,7.9,14.0
Driver: Renegade,3DS,2011.0,Racing,Ubisoft,0.09,4.8,13.0,5.0,20.0
Project Eden,PS2,2001.0,Action,Eidos Interactive,0.09,7.1,20.0,7.8,8.0
Riviera: The Promised Land,PSP,2006.0,Role-Playing,505 Games,0.09,6.8,11.0,7.8,18.0
The Smurfs 2,WiiU,2013.0,Platform,Ubisoft,0.09,4.2,5.0,5.4,22.0
Yaiba: Ninja Gaiden Z,PS3,2014.0,Action,Tecmo Koei,0.09,4.3,46.0,4.5,84.0
Castlevania: Lords of Shadow 2,X360,2014.0,Action,Konami Digital Entertainment,0.09,7.0,22.0,7.8,241.0
Pro Evolution Soccer 2012,PC,2011.0,Action,Konami Digital Entertainment,0.09,7.7,13.0,6.4,89.0
Ghosthunter,PS2,2003.0,Action,Sony Computer Entertainment,0.09,6.9,44.0,8.7,22.0
Def Jam Fight For NY: The Takeover,PSP,2006.0,Action,Electronic Arts,0.09,7.9,25.0,8.2,16.0
Mimana Iyar Chronicle,PSP,2009.0,Role-Playing,GungHo,0.09,4.5,6.0,5.8,8.0
Michael Jackson: The Experience,PSV,2011.0,Misc,Ubisoft,0.09,5.7,27.0,5.8,19.0
Tom Clancys EndWar,DS,2008.0,Strategy,Ubisoft,0.09,6.9,11.0,5.8,4.0
JASF: Janes Advanced Strike Fighters,X360,2011.0,Simulation,Deep Silver,0.09,4.5,5.0,4.5,8.0
Astro Boy: Omega Factor,GBA,2003.0,Action,THQ,0.09,8.5,37.0,8.7,19.0
Fullmetal Alchemist: Dual Sympathy,DS,2005.0,Role-Playing,Empire Interactive,0.09,5.8,15.0,7.3,12.0
Locks Quest,DS,2008.0,Strategy,THQ,0.09,8.0,32.0,8.7,27.0
Rugby 2005,PS2,2005.0,Sports,Electronic Arts,0.09,7.1,15.0,8.6,19.0
Spectral Force Genesis,DS,2008.0,Role-Playing,Nobilis,0.09,4.6,8.0,7.0,5.0
Last Rebellion,PS3,2010.0,Role-Playing,Nippon Ichi Software,0.09,4.4,30.0,4.6,34.0
Space Invaders Extreme,PSP,2008.0,Shooter,Square Enix,0.09,8.4,29.0,6.8,13.0
Quantum Theory,X360,2010.0,Shooter,Tecmo Koei,0.09,3.7,39.0,3.8,33.0
Tornado Outbreak,PS3,2009.0,Action,Konami Digital Entertainment,0.09,6.9,15.0,7.6,8.0
Justice League Heroes,DS,2006.0,Role-Playing,Eidos Interactive,0.09,4.3,9.0,5.7,7.0
Back to the Future: The Game,PS3,2011.0,Adventure,Telltale Games,0.09,6.6,5.0,6.8,51.0
Mystic Heroes,GC,2002.0,Action,Tecmo Koei,0.09,6.7,13.0,8.5,26.0
The Golf Clu,PS4,2014.0,Sports,Unknown,0.09,6.6,11.0,6.3,67.0
GRID Autosport,X360,2014.0,Racing,Codemasters,0.09,7.5,15.0,6.0,56.0
Zoids Assault,X360,2007.0,Strategy,Takara Tomy,0.09,4.6,17.0,7.3,7.0
Freestyle Metal X,PS2,2003.0,Racing,Midway Games,0.09,6.7,25.0,8.3,17.0
Shovel Knight,PS4,2015.0,Platform,Yacht Club Games,0.09,9.0,18.0,7.6,317.0
Dark Angel: Vampire Apocalypse,PS2,2001.0,Role-Playing,Metro 3D,0.09,5.3,9.0,5.6,5.0
Damnation,PS3,2009.0,Shooter,Codemasters,0.09,3.6,36.0,2.8,40.0
Super Puzzle Fighter II,GBA,2003.0,Puzzle,Capcom,0.09,8.3,22.0,9.5,4.0
Raiden Fighters Aces,X360,2008.0,Shooter,Valcon Games,0.09,7.3,11.0,7.5,12.0
Supreme Commander,X360,2008.0,Strategy,505 Games,0.09,5.6,24.0,5.7,19.0
Transworld Snowboarding,X,2002.0,Sports,Atari,0.09,7.4,14.0,9.2,14.0
World Soccer Winning Eleven 8 International,X,2004.0,Sports,Konami Digital Entertainment,0.09,9.0,25.0,8.4,11.0
Sniper Elite,X,2005.0,Shooter,Ubisoft,0.09,7.7,25.0,8.5,11.0
XCOM 2,XOne,2016.0,Strategy,Take-Two Interactive,0.09,8.7,17.0,8.0,45.0
Blazblue: Continuum Shift Extend,PS3,2011.0,Fighting,PQube,0.09,7.3,6.0,7.5,27.0
Mahjong Cub3D,3DS,2011.0,Puzzle,Sunsoft,0.09,6.7,11.0,5.3,4.0
Test Drive: Eve of Destruction,X,2004.0,Racing,Atari,0.09,7.2,28.0,8.7,7.0
Crimson Sea,X,2002.0,Action,Tecmo Koei,0.09,7.8,19.0,8.2,10.0
Red Bull BC One,DS,2008.0,Misc,Playlogic Game Factory,0.09,4.8,15.0,5.3,8.0
