Name,Platform,Year_of_Release,Genre,Publisher,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Game_Score
Locks Quest,DS,2008.0,Strategy,THQ,0.09,8.0,32.0,8.7,27.0,20.24123817348005
Rugby 2005,PS2,2005.0,Sports,Electronic Arts,0.09,7.1,15.0,8.6,19.0,17.72620591288156
Spectral Force Genesis,DS,2008.0,Role-Playing,Nobilis,0.09,4.6,8.0,7.0,5.0,14.373393668978794
Last Rebellion,PS3,2010.0,Role-Playing,Nippon Ichi Software,0.09,4.4,30.0,4.6,34.0,13.644616635235842
Space Invaders Extreme,PSP,2008.0,Shooter,Square Enix,0.09,8.4,29.0,6.8,13.0,18.48689254834751
Quantum Theory,X360,2010.0,Shooter,Tecmo Koei,0.09,3.7,39.0,3.8,33.0,12.849171011519724
Tornado Outbreak,PS3,2009.0,Action,Konami Digital Entertainment,0.09,6.9,15.0,7.6,8.0,17.442439861166633
Justice League Heroes,DS,2006.0,Role-Playing,Eidos Interactive,0.09,4.3,9.0,5.7,7.0,12.476578268220509
Back to the Future: The Game,PS3,2011.0,Adventure,Telltale Games,0.09,6.6,5.0,6.8,51.0,16.26181317724331
Mystic Heroes,GC,2002.0,Action,Tecmo Koei,0.09,6.7,13.0,8.5,26.0,16.53809512385019
The Golf Clu,PS4,2014.0,Sports,Unknown,0.09,6.6,11.0,6.3,67.0,16.798750616793285
GRID Autosport,X360,2014.0,Racing,Codemasters,0.09,7.5,15.0,6.0,56.0,17.455308472669824
Zoids Assault,X360,2007.0,Strategy,Takara Tomy,0.09,4.6,17.0,7.3,7.0,15.0058821711487
Freestyle Metal X,PS2,2003.0,Racing,Midway Games,0.09,6.7,25.0,8.3,17.0,17.288753636345604
Shovel Knight,PS4,2015.0,Platform,Yacht Club Games,0.09,9.0,18.0,7.6,317.0,20.79443635519746
Dark Angel: Vampire Apocalypse,PS2,2001.0,Role-Playing,Metro 3D,0.09,5.3,9.0,5.6,5.0,12.08183072528112
Damnation,PS3,2009.0,Shooter,Codemasters,0.09,3.6,36.0,2.8,40.0,11.383305861100217
Super Puzzle Fighter II,GBA,2003.0,Puzzle,Capcom,0.09,8.3,22.0,9.5,4.0,19.55391046045659
Raiden Fighters Aces,X360,2008.0,Shooter,Valcon Games,0.09,7.3,11.0,7.5,12.0,17.20049816750616
Supreme Commander,X360,2008.0,Strategy,505 Games,0.09,5.6,24.0,5.7,19.0,14.872396107885796
Transworld Snowboarding,X,2002.0,Sports,Atari,0.09,7.4,14.0,9.2,14.0,17.840122323396166
World Soccer Winning Eleven 8 International,X,2004.0,Sports,Konami Digital Entertainment,0.09,9.0,25.0,8.4,11.0,19.428104017932597
Sniper Elite,X,2005.0,Shooter,Ubisoft,0.09,7.7,25.0,8.5,11.0,18.712394111141098
XCOM 2,XOne,2016.0,Strategy,Take-Two Interactive,0.09,8.7,17.0,8.0,45.0,20.937583495629752
Blazblue: Continuum Shift Extend,PS3,2011.0,Fighting,PQube,0.09,7.3,6.0,7.5,27.0,17.556313894722756
Mahjong Cub3D,3DS,2011.0,Puzzle,Sunsoft,0.09,6.7,11.0,5.3,4.0,15.196411555187284
Test Drive: Eve of Destruction,X,2004.0,Racing,Atari,0.09,7.2,28.0,8.7,7.0,18.476977631665413
Crimson Sea,X,2002.0,Action,Tecmo Koei,0.09,7.8,19.0,8.2,10.0,17.473067747671372
Red Bull BC One,DS,2008.0,Misc,Playlogic Game Factory,0.09,4.8,15.0,5.3,8.0,13.282325592133962
The Weakest Link,PS,2001.0,Misc,Activision,0.09,6.3,7.0,7.2,6.0,14.336265888869132
Viewtiful Joe: Red Hot Rumble,PSP,2006.0,Action,Capcom,0.09,6.3,24.0,6.3,6.0,15.578047494360415
Ikaruga,GC,2003.0,Shooter,Atari,0.09,8.5,52.0,8.5,43.0,20.589093158482676
The Suffering: Ties That Bind,X,2005.0,Action,Midway Games,0.09,7.6,36.0,9.1,8.0,19.899507319325174
Nobunagas Ambition: Iron Triangle,PS2,2006.0,Strategy,Tecmo Koei,0.09,7.6,8.0,8.1,8.0,17.410056447616242
The Mummy: Tomb of the Dragon Emperor,Wii,2008.0,Action,Vivendi Games,0.09,3.9,7.0,6.4,5.0,13.162741086267387
Knights in the Nightmare,PSP,2010.0,Role-Playing,Atlus,0.09,7.5,10.0,7.7,7.0,17.92810809512984
Bejeweled 3,PC,2010.0,Puzzle,PopCap Games,0.09,8.2,27.0,8.1,88.0,19.97358041580631
Digimon World 4,GC,2005.0,Role-Playing,Namco Bandai Games,0.09,5.5,4.0,8.1,19.0,15.286112183081945
Spectral Force 3,X360,2006.0,Role-Playing,Idea Factory,0.09,5.9,16.0,7.5,19.0,15.96445822034639
Ty the Tasmanian Tiger 3: Night of the Quinkan,GC,2005.0,Action,Activision,0.09,6.8,11.0,7.6,10.0,16.247860222748482
Risen 3: Titan Lords,PC,2014.0,Role-Playing,Deep Silver,0.09,6.5,49.0,5.7,825.0,18.933173224368165
The Ant Bully,Wii,2006.0,Platform,Midway Games,0.09,4.5,12.0,1.4,5.0,8.565491040298173
Lost Dimension,PSV,2014.0,Role-Playing,Nippon Ichi Software,0.09,7.2,28.0,8.3,35.0,20.276354382388302
Battle Fantasia,X360,2008.0,Fighting,505 Games,0.09,7.1,22.0,6.6,8.0,16.824055920628997
Karaoke Revolution,X,2004.0,Misc,Konami Digital Entertainment,0.09,8.0,13.0,8.5,4.0,17.992133385539095
Fire Pro Wrestling Returns,PS2,2005.0,Sports,505 Games,0.09,7.8,12.0,8.5,17.0,17.997841844152973
Obscure: The Aftermath,PSP,2009.0,Action,Playlogic Game Factory,0.09,6.6,25.0,8.2,20.0,18.418774006158475
Henry Hatsworth in the Puzzling Adventure,DS,2009.0,Puzzle,Electronic Arts,0.09,8.2,46.0,8.0,38.0,20.79148613038656
Persona 4: Arena Ultimax,X360,2014.0,Fighting,Atlus,0.09,8.5,15.0,7.4,35.0,19.62087016072761
Jimmy Neutron: Boy Genius,GC,2002.0,Platform,THQ,0.09,4.2,4.0,5.1,7.0,10.625973986354365
Rollcage Stage II,PS,2000.0,Racing,Sony Computer Entertainment,0.09,8.5,7.0,8.9,16.0,17.55317352662213
Samurai Warriors 2: Xtreme Legends,PS2,2007.0,Action,Tecmo Koei,0.09,5.0,11.0,8.0,9.0,15.648909517775861
Spider-Man: Edge of Time,Wii,2011.0,Action,Activision,0.09,6.2,9.0,5.2,6.0,14.578978773707256
Jumper: Griffins Story,Wii,2008.0,Action,Eidos Interactive,0.09,2.8,5.0,2.5,11.0,8.313104785665812
Forgotten Realms: Demon Stone,X,2004.0,Action,Atari,0.09,7.2,17.0,6.5,6.0,15.625526249002359
Rock Band 3,DS,2010.0,Misc,MTV Games,0.09,7.9,8.0,5.5,6.0,15.946576498563044
BIT.TRIP COMPLETE,Wii,2011.0,Misc,Rising Star Games,0.09,8.4,19.0,8.7,18.0,20.40873890447802
LEGO Star Wars II: The Original Trilogy,GBA,2006.0,Action,LucasArts,0.09,5.5,5.0,7.0,6.0,14.46915197811196
One Piece: Burning Blood,XOne,2016.0,Fighting,Namco Bandai Games,0.09,6.0,10.0,5.8,12.0,16.16739839251834
Rugby 15,XOne,2015.0,Sports,Bigben Interactive,0.09,2.0,4.0,3.1,30.0,9.745964103387484
Tim Burtons The Nightmare Before Christmas: Oogies Revenge,X,2005.0,Adventure,Disney Interactive Studios,0.09,6.5,19.0,7.3,6.0,16.20132189548112
Top Gear Rally,GBA,2003.0,Racing,Kemco,0.09,7.8,12.0,7.6,5.0,16.66472160100881
Red Faction: Armageddon,PC,2011.0,Shooter,THQ,0.09,7.5,29.0,6.7,276.0,18.491466772169872
XIII,GC,2003.0,Shooter,Ubisoft,0.09,7.3,27.0,7.7,21.0,17.297053731257087
Data East Arcade Classics,Wii,2010.0,Misc,Majesco Entertainment,0.09,5.6,7.0,8.2,5.0,16.728444737454907
Wizardry: Tale of the Forsaken Land,PS2,2001.0,Role-Playing,Ubisoft,0.09,7.0,14.0,7.5,6.0,15.618396993059063
ShellShock 2: Blood Trails,X360,2009.0,Shooter,Eidos Interactive,0.09,3.0,21.0,5.9,33.0,13.047924345472298
F.E.A.R. Files,X360,2007.0,Shooter,Vivendi Games,0.09,6.6,43.0,7.1,16.0,17.99741467446859
Assassins Creed: Rogue,PC,2015.0,Action,Ubisoft,0.09,7.4,25.0,7.5,374.0,19.89024326536372
Age of Mythology,PC,2002.0,Strategy,Microsoft Game Studios,0.09,8.9,31.0,8.9,491.0,20.076954977607503
Lara Croft and the Temple of Osiris,PS4,2014.0,Action,Square Enix,0.09,7.4,40.0,6.7,130.0,19.64870861543948
Killer7,PS2,2005.0,Action,Capcom,0.09,7.0,39.0,8.1,36.0,18.635678442658374
The Sims 2: Apartment Life,PC,2008.0,Simulation,Electronic Arts,0.09,7.5,10.0,7.7,19.0,17.50015070622863
Astro Boy,PS2,2004.0,Action,Sega,0.09,5.4,29.0,6.9,7.0,15.328709723103387
Puss in Boots,PS3,2011.0,Action,THQ,0.09,7.0,4.0,7.0,4.0,16.686420076078157
Cloudy With a Chance of Meatballs,X360,2009.0,Platform,Ubisoft,0.09,6.2,12.0,6.5,11.0,15.616436131739096
Monster House,GBA,2006.0,Adventure,THQ,0.09,6.9,10.0,9.0,4.0,17.864502430156715
MetropolisMania,PS2,2001.0,Strategy,Natsume,0.09,6.3,5.0,7.1,16.0,14.120909585629535
NCAA Football 08,X,2007.0,Sports,Electronic Arts,0.08,8.2,4.0,8.1,8.0,17.857723913339964
Ephemeral Fantasia,PS2,2000.0,Role-Playing,Konami Digital Entertainment,0.08,4.8,16.0,6.3,39.0,12.60911763310193
Grand Kingdom,PS4,2015.0,Role-Playing,Nippon Ichi Software,0.08,7.8,33.0,8.1,63.0,21.096054169071124
1 vs. 100,DS,2008.0,Misc,DSI Games,0.08,3.8,5.0,3.2,5.0,9.794676371458172
God Eater Resurrection,PS4,2015.0,Action,Namco Bandai Games,0.08,7.0,18.0,7.4,48.0,18.838589711078665
Fairy Fencer F: Advent Dark Force,PS4,2015.0,Role-Playing,Idea Factory International,0.08,7.1,21.0,6.3,35.0,18.006026608057958
Counter-Strike: Source,PC,2004.0,Shooter,Vivendi Games,0.08,8.8,9.0,8.9,9857.0,24.956355824255432
Gray Matter,PC,2011.0,Adventure,DTP Entertainment,0.08,7.2,27.0,7.7,80.0,18.99549214137505
Star Wars: Empire at War,PC,2006.0,Strategy,LucasArts,0.08,7.9,45.0,8.4,241.0,20.360498264809298
Americas Army: True Soldiers,X360,2007.0,Shooter,Ubisoft,0.08,4.3,11.0,6.7,55.0,13.835073881167869
Song of the Deep,XOne,2016.0,Action,Insomniac Games,0.08,6.6,12.0,7.0,21.0,17.957963789303097
NASCAR The Game: Inside Line,PS3,2012.0,Racing,Activision,0.08,7.6,4.0,4.5,15.0,14.913913889956609
Sega GT Online,X,2003.0,Racing,Sega,0.08,7.2,32.0,9.2,5.0,18.996850809922933
Knights in the Nightmare,DS,2008.0,Role-Playing,Sting,0.08,7.6,25.0,8.6,23.0,19.391545221313567
Marvel Nemesis: Rise of the Imperfects,DS,2005.0,Fighting,Electronic Arts,0.08,3.4,6.0,6.5,16.0,12.155802681510579
Captain America: Super Soldier,3DS,2011.0,Action,Sega,0.08,5.1,9.0,5.0,6.0,13.506556651599459
Agatha Christie: Evil Under the Sun,Wii,2008.0,Adventure,The Adventure Company,0.08,4.6,6.0,7.3,6.0,14.546906387252797
Nano Assault,3DS,2011.0,Shooter,Majesco Entertainment,0.08,7.5,8.0,7.7,18.0,18.028931520573202
Onimusha Tactics,GBA,2003.0,Strategy,Capcom,0.08,6.4,21.0,8.7,7.0,17.193305611448135
Bomberman Jetters,GC,2002.0,Puzzle,Hudson Soft,0.08,7.0,21.0,7.9,10.0,16.6627070935074
How to Train Your Dragon 2,WiiU,2014.0,Adventure,Little Orbit,0.08,4.7,4.0,4.9,7.0,13.437043325347139
TOCA Race Driver 3,PS2,2006.0,Racing,Codemasters,0.08,8.2,26.0,7.2,15.0,18.104262535618346
Mad Dog McCree: Gunslinger Pack,Wii,2009.0,Shooter,Majesco Entertainment,0.08,3.1,6.0,5.0,11.0,11.301882611617547
Blacksite: Area 51,PS3,2007.0,Shooter,Midway Games,0.08,5.6,23.0,6.3,19.0,15.18560661690399
Disney's Donald Duck: Goin Quackers,PS2,2000.0,Platform,Ubisoft,0.08,7.3,10.0,7.3,7.0,15.195170302734077
Ultimate Brain Games,GBA,2003.0,Misc,Telegames,0.08,8.0,9.0,8.3,7.0,17.33192581477422
Exit,PSP,2005.0,Puzzle,Ubisoft,0.08,7.7,36.0,7.7,13.0,18.596349221069165
Harvey Birdman: Attorney at Law,Wii,2008.0,Adventure,Capcom,0.08,6.0,28.0,7.8,5.0,17.502549380801767
Aliens versus Predator: Extinction,X,2003.0,Strategy,Electronic Arts,0.08,6.4,19.0,7.7,21.0,16.09034824545416
RTX Red Rock,PS2,2003.0,Shooter,LucasArts,0.08,4.9,23.0,5.0,4.0,12.463634133729881
FIFA Street 2,X,2006.0,Sports,Electronic Arts,0.08,6.3,30.0,7.1,9.0,16.738229211726765
Smart Bom,PSP,2005.0,Puzzle,Eidos Interactive,0.08,4.5,19.0,5.4,5.0,12.73224800286282
Dark Souls III,PC,2016.0,Role-Playing,Namco Bandai Games,0.08,8.9,56.0,8.6,1874.0,25.22906623239604
Shining Force: Resurrection of the Dark Dragon,GBA,2004.0,Role-Playing,THQ,0.08,7.7,20.0,8.8,15.0,18.48595560535696
Shining Soul II,GBA,2003.0,Role-Playing,THQ,0.08,7.4,18.0,8.3,9.0,17.408982367489408
Hello Kitty: Roller Rescue,GC,2005.0,Action,Empire Interactive,0.08,6.4,14.0,6.8,6.0,15.319495941910667
Metal Slug Advance,GBA,2004.0,Shooter,Ignition Entertainment,0.08,7.9,32.0,8.3,14.0,18.88601006978799
Pac-Man World Rally,GC,2006.0,Racing,Namco Bandai Games,0.08,5.7,10.0,7.8,4.0,15.723657554332046
Blazing Angels: Squadrons of WWII,X,2006.0,Simulation,Ubisoft,0.08,6.9,19.0,6.8,4.0,16.239860469064375
NHL 2K7,X360,2006.0,Sports,Take-Two Interactive,0.08,7.8,51.0,7.9,166.0,20.107722310863927
Don King Boxing,DS,2009.0,Sports,Take-Two Interactive,0.08,7.1,4.0,7.8,5.0,17.121093455323074
Miami Nights: Singles in the City,DS,2008.0,Simulation,Ubisoft,0.08,4.8,6.0,7.1,7.0,14.508554925701244
Strider 2,PS,2000.0,Platform,Virgin Interactive,0.08,6.9,15.0,8.1,11.0,15.978059044293031
Pro Evolution Soccer 2013,PC,2012.0,Sports,Konami Digital Entertainment,0.08,8.0,8.0,6.9,184.0,17.956639823631363
Death Jr. and the Science Fair of Doom,DS,2007.0,Platform,Konami Digital Entertainment,0.08,4.7,23.0,7.5,6.0,15.649560232458828
NASCAR Heat Evolution,PS4,2016.0,Racing,Dusenberry Martin Racing,0.08,6.6,8.0,4.1,19.0,14.843122962038928
Shin Megami Tensei: Digital Devil Saga 2,PS2,2005.0,Role-Playing,Ghostlight,0.08,8.2,38.0,7.9,38.0,19.32961768609999
Adventure Time: The Secret of the Nameless Kingdom,3DS,2014.0,Action,Little Orbit,0.08,6.5,5.0,5.6,8.0,15.620753625563228
Risen 3: Titan Lords,PS3,2014.0,Role-Playing,Deep Silver,0.08,3.6,8.0,3.8,78.0,11.765588056685193
Grand Prix Challenge,PS2,2002.0,Racing,Atari,0.08,7.6,9.0,9.1,10.0,17.589627232192242
Knights Contract,PS3,2011.0,Action,Namco Bandai Games,0.08,5.1,37.0,6.0,8.0,16.21500387247002
FIFA Soccer 2005,GBA,2004.0,Sports,Electronic Arts,0.08,7.5,4.0,7.8,5.0,16.35003083672725
ShellShock 2: Blood Trails,PS3,2009.0,Shooter,Eidos Interactive,0.08,3.5,18.0,4.8,27.0,12.168126418424555
NHL 06,GC,2005.0,Sports,Electronic Arts,0.08,7.8,18.0,9.3,7.0,19.149869872613916
State of Emergency 2,PS2,2006.0,Shooter,SouthPeak Games,0.08,4.4,36.0,5.8,15.0,14.315636455815799
Fatal Frame III: The Tormented,PS2,2005.0,Action,Take-Two Interactive,0.08,7.8,46.0,8.9,59.0,20.505062050812967
Toy Soldiers: War Chest,PS4,2015.0,Action,Ubisoft,0.08,6.2,19.0,7.7,61.0,18.569516215403947
Seven Samurai 20XX,PS2,2004.0,Action,Sega,0.08,5.2,31.0,7.0,6.0,15.389796845940221
Battlefield 2,PC,2005.0,Shooter,Electronic Arts,0.08,9.1,55.0,8.4,842.0,22.08628517959778
Tornado Outbreak,X360,2009.0,Action,Konami Digital Entertainment,0.08,6.2,12.0,8.0,6.0,17.0957260685203
Ninjabread Man,Wii,2007.0,Action,Popcorn Arcade,0.08,2.0,6.0,1.7,52.0,6.754848545542815
Tom Clancys Splinter Cell: Pandora Tomorrow,GC,2004.0,Action,Ubisoft,0.08,7.8,25.0,8.0,11.0,18.078467933316723
Swingerz Golf,GC,2002.0,Sports,Eidos Interactive,0.08,7.2,11.0,9.3,4.0,17.58874640286492
Supremacy MMA,X360,2011.0,Fighting,505 Games,0.08,4.9,17.0,6.2,11.0,15.028591434104358
Puchi Puchi Virus,DS,2007.0,Puzzle,Jaleco,0.08,7.3,17.0,4.2,5.0,14.08172082605481
Warriors Orochi 3 Hyper,WiiU,2012.0,Action,Tecmo Koei,0.08,6.4,18.0,7.4,31.0,17.69823080013084
The King of Fighters 2006,PS2,2006.0,Fighting,Ignition Entertainment,0.08,6.6,23.0,8.6,17.0,18.03545318952646
Nobunagas Ambition: Rise to Power,PS2,2004.0,Strategy,Tecmo Koei,0.08,7.0,7.0,8.8,6.0,17.126701118138612
FIFA Soccer 2003,GC,2002.0,Sports,Electronic Arts,0.08,8.6,12.0,7.8,10.0,17.28212150262769
Zero Escape: Zero Time Dilemma,PSV,2016.0,Adventure,Aksys Games,0.08,8.3,31.0,8.3,119.0,21.821053436136477
Major League Baseball 2K11,PC,2011.0,Sports,Take-Two Interactive,0.08,7.4,5.0,5.9,16.0,15.983954652878873
SafeCracker: The Ultimate Puzzle Adventure,Wii,2008.0,Puzzle,The Adventure Company,0.08,5.6,7.0,7.8,4.0,15.895638751502998
The Italian Jo,X,2003.0,Racing,Eidos Interactive,0.08,5.4,22.0,5.8,5.0,13.591165318943325
Metal Gear Solid V: The Phantom Pain,PC,2015.0,Action,Konami Digital Entertainment,0.08,9.1,13.0,7.7,1988.0,21.71290315220972
Grand Ages: Medieval,PS4,2015.0,Strategy,Kalypso Media,0.08,6.4,10.0,7.1,12.0,17.551927289031394
Smugglers Run: Warzones,GC,2002.0,Misc,Take-Two Interactive,0.08,7.9,23.0,6.9,11.0,16.511756466415502
NBA 10: The Inside,PSP,2009.0,Sports,Sony Computer Entertainment,0.08,6.9,13.0,3.0,13.0,12.772307560642307
PAC-MAN and the Ghostly Adventures,PS3,2013.0,Platform,Namco Bandai Games,0.08,5.1,6.0,3.1,7.0,11.879455941194289
Space Channel 5 Special Edition,PS2,2003.0,Misc,Agetec,0.08,7.9,16.0,8.6,10.0,17.98064442183372
The Legend of Alon Dar,PS2,2001.0,Role-Playing,Ubisoft,0.08,4.3,14.0,6.7,10.0,12.684488869606062
Big Mutha Truckers,GC,2003.0,Racing,Empire Interactive,0.08,6.3,5.0,8.2,6.0,15.6369429635797
Super Robot Taisen OG Saga: Endless Frontier,DS,2008.0,Role-Playing,Namco Bandai Games,0.08,7.3,22.0,9.0,23.0,19.364823413709406
Sniper: Ghost Warrior 2,PC,2013.0,Shooter,City Interactive,0.08,5.2,24.0,5.7,325.0,15.834293506637254
Samurai Shodown Sen,X360,2009.0,Fighting,Rising Star Games,0.08,4.6,33.0,5.2,12.0,14.348306668665039
Escape Dead Island,PS3,2014.0,Action,Deep Silver,0.08,4.0,25.0,3.5,51.0,12.812779052337552
Samurai Western,PS2,2004.0,Action,505 Games,0.08,5.8,34.0,7.6,5.0,16.64313772983414
Looney Tunes: Acme Arsenal,X360,2007.0,Action,Warner Bros. Interactive Entertainment,0.08,4.0,15.0,6.8,13.0,13.914851544173011
Line Rider 2: Unbound,DS,2008.0,Puzzle,Deep Silver,0.08,5.9,23.0,5.6,5.0,14.940495258453529
Harry Potter and the Sorcerers Stone,GC,2003.0,Action,Electronic Arts,0.08,6.2,11.0,8.3,6.0,16.024614115956734
High Heat Major League Baseball 2004,X,2003.0,Sports,3DO,0.08,8.3,14.0,8.4,8.0,17.976507596450027
TimeSplitters: Future Perfect,GC,2005.0,Shooter,Electronic Arts,0.08,8.2,32.0,9.1,41.0,20.150130675247986
"Warhammer 40,000: Dawn of War II - Retribution",PC,2011.0,Strategy,THQ,0.08,8.0,52.0,7.8,237.0,21.36224974071789
Hearts of Iron IV,PC,2016.0,Strategy,Paradox Interactive,0.08,8.3,36.0,6.9,311.0,20.863679946403757
Incredible Crisis,PS,1999.0,Action,Titus,0.08,8.0,11.0,7.5,11.0,15.794985381712726
The King of Fighters EX2: Howling Blood,GBA,2002.0,Fighting,Marvelous Interactive,0.08,8.0,10.0,9.1,10.0,17.968637927379408
Ice Age 2: The Meltdown,Wii,2006.0,Platform,Vivendi Games,0.08,6.6,9.0,7.8,5.0,16.37762700716023
Knights Contract,X360,2011.0,Action,Namco Bandai Games,0.08,4.9,41.0,5.6,16.0,15.911048147619425
Hidden Invasion,PS2,2001.0,Shooter,Swing! Entertainment,0.08,3.9,4.0,5.8,4.0,10.859332316003014
PAC-MAN and the Ghostly Adventures,X360,2013.0,Platform,Namco Bandai Games,0.08,4.9,7.0,5.1,13.0,13.763781267201404
Superman: Shadow of Apokolips,GC,2003.0,Action,Atari,0.08,6.6,7.0,7.3,8.0,15.109050053992481
Armored Core 3 Portable,PSP,2009.0,Simulation,From Software,0.08,4.3,6.0,6.7,6.0,13.933006435212429
Batman: Dark Tomorrow,GC,2003.0,Action,Kemco,0.08,2.9,14.0,3.2,19.0,8.55231443470289
Crush,PSP,2007.0,Puzzle,Sega,0.08,8.3,41.0,9.0,21.0,21.105853802515693
Lost Dimension,PS3,2014.0,Role-Playing,Nippon Ichi Software,0.08,7.1,18.0,7.3,28.0,18.588814304622026
The First Templar,PC,2011.0,Action,Kalypso Media,0.08,5.7,19.0,5.8,60.0,15.421741563979293
Emergency 2012,PC,2010.0,Simulation,Deep Silver,0.08,6.1,9.0,6.2,12.0,15.273508791020864
Earth Defense Force 2017,X360,2006.0,Action,D3Publisher,0.08,6.9,55.0,7.5,61.0,19.177009860278996
7 Days to Die,XOne,2016.0,Action,Telltale Games,0.08,3.5,17.0,5.3,77.0,14.156822166897388
Tomb Raider: Legend,GC,2006.0,Action,Eidos Interactive,0.08,7.8,6.0,7.8,8.0,17.148358895056543
From Russia With Love,PSP,2006.0,Action,Electronic Arts,0.08,6.1,33.0,6.9,12.0,16.567576014120345
RoadKill,X,2003.0,Action,Midway Games,0.08,6.8,23.0,7.4,5.0,16.346711243606897
Game of Thrones,PC,2012.0,Role-Playing,Focus Home Interactive,0.08,5.8,23.0,6.5,345.0,16.83541145101138
Tomb Raider: Underworld,PC,2008.0,Action,Eidos Interactive,0.08,8.0,20.0,7.7,274.0,18.669693124767285
Taz Wanted,GC,2002.0,Platform,Atari,0.08,6.1,5.0,7.0,5.0,14.072937105031997
Samurai Warriors Chronicles 3,3DS,2014.0,Action,Tecmo Koei,0.08,6.3,13.0,6.1,10.0,16.448599095243804
F.E.A.R. 2: Project Origin,PC,2009.0,Shooter,Warner Bros. Interactive Entertainment,0.08,7.9,49.0,7.8,525.0,20.843898765550083
Far Cry Vengeance,Wii,2006.0,Shooter,Ubisoft,0.08,3.8,23.0,5.3,53.0,12.570766960225084
Evolution Worlds,GC,2002.0,Role-Playing,Ubisoft,0.08,6.3,20.0,8.0,10.0,16.144362203103686
Worms: A Space Oddity,Wii,2008.0,Strategy,THQ,0.08,6.4,26.0,4.3,13.0,14.240948360070584
Code Lyoko: Fall of X.A.N.A.,DS,2008.0,Adventure,Game Factory,0.08,5.1,11.0,6.3,4.0,14.260517989911646
X Rebirth,PC,2013.0,Simulation,Koch Media,0.08,3.3,24.0,3.3,1341.0,12.589085751898686
MLB Front Office Manager,PS3,2009.0,Sports,Take-Two Interactive,0.08,4.9,8.0,6.5,8.0,14.335656512050555
World Series of Poker 2008: Battle for the Bracelets,X360,2007.0,Misc,Activision,0.08,7.4,10.0,6.7,6.0,16.20474181558159
Super Monkey Ball Adventure,PSP,2006.0,Platform,Sega,0.08,5.6,23.0,5.9,7.0,14.564733803749192
Hearts of Iron III,PC,2009.0,Strategy,Paradox Interactive,0.08,7.7,23.0,7.1,234.0,18.21479580826272
Worms: Open Warfare,DS,2006.0,Strategy,THQ,0.08,6.4,24.0,7.0,16.0,16.354948507221874
R-Type Command,PSP,2007.0,Strategy,Rising Star Games,0.08,6.9,29.0,6.5,6.0,16.775789885159067
Hammerin Hero,PSP,2008.0,Action,Irem Software Engineering,0.08,7.3,19.0,7.3,8.0,17.49000572071665
TrackMania DS,DS,2008.0,Racing,Focus Home Interactive,0.08,7.5,38.0,6.9,13.0,18.4222699796275
Gadget Racers,PS2,2000.0,Racing,Midas Interactive Entertainment,0.08,6.7,10.0,7.4,7.0,14.817600813399885
Phantasy Star Online Episode III: C.A.R.D. Revolution,GC,2003.0,Role-Playing,Sega,0.08,7.1,24.0,8.2,13.0,17.44253662000799
Ultimate Ghosts n Goblins,PSP,2006.0,Platform,Capcom,0.08,7.2,49.0,7.7,18.0,19.217895639945286
Samurai Warriors 2,X360,2006.0,Action,Tecmo Koei,0.08,5.2,30.0,8.7,18.0,17.452762243929538
Silent Hunter III,PC,2005.0,Simulation,Ubisoft,0.08,9.0,23.0,8.0,96.0,19.179736353848497
Alien Syndrome,PSP,2007.0,Role-Playing,Sega,0.08,5.1,20.0,6.0,9.0,14.301481519191595
Endgame,PS2,2002.0,Shooter,Empire Interactive,0.08,5.7,12.0,6.8,5.0,13.987033302951724
The Dukes of Hazzard: Return of the General Lee,X,2004.0,Racing,Ubisoft,0.08,4.9,18.0,7.0,4.0,14.352579865417548
WWE Crush Hour,GC,2003.0,Racing,THQ,0.08,5.5,14.0,7.0,5.0,14.366481179553302
C.O.P.: The Recruit,DS,2009.0,Action,Ubisoft,0.08,5.5,38.0,7.5,13.0,17.645183214400316
NHL Hitz 20-03,GC,2002.0,Sports,Midway Games,0.08,8.2,12.0,8.4,5.0,17.554745003016368
Soul Bubbles,DS,2008.0,Puzzle,Eidos Interactive,0.08,7.8,33.0,8.0,22.0,19.44724404138895
Urban Reign,PS2,2005.0,Action,Namco Bandai Games,0.08,6.0,44.0,8.3,27.0,18.33944580112914
Resident Evil 3: Nemesis,GC,2003.0,Action,Capcom,0.08,6.2,14.0,8.3,44.0,16.23253888492499
All-Star Baseball 2004,GC,2003.0,Sports,Acclaim Entertainment,0.08,8.0,14.0,9.2,5.0,18.527599473024537
Bangai-O Spirits,DS,2008.0,Shooter,D3Publisher,0.08,8.3,38.0,8.1,27.0,20.25315817983203
Lost in Blue: Shipwrecked,Wii,2008.0,Adventure,Konami Digital Entertainment,0.08,5.4,11.0,6.0,6.0,14.203304401003754
Madden NFL 08,GC,2007.0,Sports,Electronic Arts,0.08,7.5,4.0,7.0,7.0,16.213302265647826
Earth Defense Force 2: Invaders from Planet Space,PSV,2014.0,Action,Xseed Games,0.08,7.2,20.0,8.5,22.0,19.974003287835107
Stuart Little 3: Big Photo Adventure,PS2,2005.0,Platform,Sony Computer Entertainment,0.08,7.1,5.0,7.7,7.0,16.21384266452788
Serious Sam 3: BFE,PC,2011.0,Shooter,Mastertronic,0.08,7.2,53.0,8.2,590.0,21.40532766916263
Infernal: Hells Vengeance,X360,2009.0,Shooter,Playlogic Game Factory,0.08,3.5,23.0,5.3,10.0,12.958787578487316
